Plate Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Sapling of the Dawnroot,250259,"+154 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (4913 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 12794) Holy damage split among nearby enemies.","+159 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (5128 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 13355) Holy damage split among nearby enemies.","+163 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (5351 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 13937) Holy damage split among nearby enemies.","+170 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (5663 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 14748) Holy damage split among nearby enemies.","+174 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (5907 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 15383) Holy damage split among nearby enemies.","+179 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (6160 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 16042) Holy damage split among nearby enemies.",https://www.wowhead.com/item=250259
Scaleguard's Stalwart Greatboots,193755,"285 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Versatility","291 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Versatility","297 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+85 Critical Strike
+60 Versatility","305 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+86 Critical Strike
+61 Versatility","312 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+87 Critical Strike
+62 Versatility","318 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+88 Critical Strike
+62 Versatility",https://www.wowhead.com/item=193755
Seed of the Devouring Wild,250238,"+154 Strength
Use: Awaken the Bloodthorn Roots, erupting around your target and inflicting (74358 * 1) Nature damage split among nearby enemies. You absorb their essence, gaining 386 Mastery for 10 sec. (1 Min, 30 Sec Cooldown)","+159 Strength
Use: Awaken the Bloodthorn Roots, erupting around your target and inflicting (77616 * 1) Nature damage split among nearby enemies. You absorb their essence, gaining 391 Mastery for 10 sec. (1 Min, 30 Sec Cooldown)","+163 Strength
Use: Awaken the Bloodthorn Roots, erupting around your target and inflicting (80999 * 1) Nature damage split among nearby enemies. You absorb their essence, gaining 396 Mastery for 10 sec. (1 Min, 30 Sec Cooldown)","+170 Strength
Use: Awaken the Bloodthorn Roots, erupting around your target and inflicting (85711 * 1) Nature damage split among nearby enemies. You absorb their essence, gaining 402 Mastery for 10 sec. (1 Min, 30 Sec Cooldown)","+174 Strength
Use: Awaken the Bloodthorn Roots, erupting around your target and inflicting (89402 * 1) Nature damage split among nearby enemies. You absorb their essence, gaining 407 Mastery for 10 sec. (1 Min, 30 Sec Cooldown)","+179 Strength
Use: Awaken the Bloodthorn Roots, erupting around your target and inflicting (93235 * 1) Nature damage split among nearby enemies. You absorb their essence, gaining 412 Mastery for 10 sec. (1 Min, 30 Sec Cooldown)",https://www.wowhead.com/item=250238
Sentinel Challenger's Prize,251149,"456 Armor
+162 [Strength or Intellect]
+3,254 Stamina
+70 Haste
+118 Mastery","466 Armor
+167 [Strength or Intellect]
+3,369 Stamina
+71 Haste
+120 Mastery","475 Armor
+172 [Strength or Intellect]
+3,487 Stamina
+72 Haste
+121 Mastery","489 Armor
+178 [Strength or Intellect]
+3,649 Stamina
+73 Haste
+123 Mastery","499 Armor
+183 [Strength or Intellect]
+3,777 Stamina
+74 Haste
+125 Mastery","509 Armor
+189 [Strength or Intellect]
+3,910 Stamina
+75 Haste
+126 Mastery",https://www.wowhead.com/item=251149
Shard-Tipped Vambraces,158350,"228 Armor
+91 [Strength or Intellect]
+1,830 Stamina
+69 Critical Strike
+37 Mastery","233 Armor
+94 [Strength or Intellect]
+1,895 Stamina
+70 Critical Strike
+37 Mastery","238 Armor
+97 [Strength or Intellect]
+1,962 Stamina
+70 Critical Strike
+38 Mastery","244 Armor
+100 [Strength or Intellect]
+2,053 Stamina
+72 Critical Strike
+39 Mastery","249 Armor
+103 [Strength or Intellect]
+2,124 Stamina
+73 Critical Strike
+39 Mastery","254 Armor
+106 [Strength or Intellect]
+2,199 Stamina
+73 Critical Strike
+40 Mastery",https://www.wowhead.com/item=158350
Sickening Signet of Atroxus,252258,"+1,830 Stamina
+253 Haste
+116 Mastery","+1,895 Stamina
+258 Haste
+118 Mastery","+1,962 Stamina
+262 Haste
+120 Mastery","+2,053 Stamina
+269 Haste
+123 Mastery","+2,124 Stamina
+273 Haste
+125 Mastery","+2,199 Stamina
+278 Haste
+127 Mastery",https://www.wowhead.com/item=252258
Signet of Snarling Servitude,251136,"+1,830 Stamina
+227 Critical Strike
+142 Mastery","+1,895 Stamina
+231 Critical Strike
+145 Mastery","+1,962 Stamina
+235 Critical Strike
+148 Mastery","+2,053 Stamina
+241 Critical Strike
+151 Mastery","+2,124 Stamina
+245 Critical Strike
+154 Mastery","+2,199 Stamina
+249 Critical Strike
+156 Mastery",https://www.wowhead.com/item=251136
Speakeasy Shroud,251132,"70 Armor
+91 [Agility or Strength or Intellect]
+1,830 Stamina
+62 Critical Strike
+44 Mastery","72 Armor
+94 [Agility or Strength or Intellect]
+1,895 Stamina
+63 Critical Strike
+44 Mastery","73 Armor
+97 [Agility or Strength or Intellect]
+1,962 Stamina
+64 Critical Strike
+45 Mastery","75 Armor
+100 [Agility or Strength or Intellect]
+2,053 Stamina
+65 Critical Strike
+46 Mastery","77 Armor
+103 [Agility or Strength or Intellect]
+2,124 Stamina
+65 Critical Strike
+46 Mastery","78 Armor
+106 [Agility or Strength or Intellect]
+2,199 Stamina
+66 Critical Strike
+47 Mastery",https://www.wowhead.com/item=251132
Strand of Warding Fangs,273781,"+1,830 Stamina
+210 Critical Strike
+159 Haste","+1,895 Stamina
+214 Critical Strike
+162 Haste","+1,962 Stamina
+218 Critical Strike
+165 Haste","+2,053 Stamina
+223 Critical Strike
+169 Haste","+2,124 Stamina
+227 Critical Strike
+172 Haste","+2,199 Stamina
+230 Critical Strike
+175 Haste",https://www.wowhead.com/item=273781
Taproot Ribs,251184,"456 Armor
+162 [Strength or Intellect]
+3,254 Stamina
+74 Versatility
+114 Mastery","466 Armor
+167 [Strength or Intellect]
+3,369 Stamina
+75 Versatility
+116 Mastery","475 Armor
+172 [Strength or Intellect]
+3,487 Stamina
+76 Versatility
+117 Mastery","489 Armor
+178 [Strength or Intellect]
+3,649 Stamina
+77 Versatility
+119 Mastery","499 Armor
+183 [Strength or Intellect]
+3,777 Stamina
+78 Versatility
+121 Mastery","509 Armor
+189 [Strength or Intellect]
+3,910 Stamina
+79 Versatility
+122 Mastery",https://www.wowhead.com/item=251184
Tattered Amani War Banner,273797,"+154 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 537 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+159 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 544 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+163 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 551 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+170 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 560 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+174 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 567 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+179 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 574 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""",https://www.wowhead.com/item=273797
Taz'Rah's Cosmic Edge,251218,"180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 Strength
+1,627 Stamina
+55 Haste
+39 Mastery","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 Strength
+1,684 Stamina
+56 Haste
+39 Mastery","190 - 317 Damage
Speed 2.60
(97.5 damage per second)
+86 Strength
+1,744 Stamina
+56 Haste
+40 Mastery","197 - 329 Damage
Speed 2.60
(101.2 damage per second)
+89 Strength
+1,824 Stamina
+57 Haste
+41 Mastery","203 - 339 Damage
Speed 2.60
(104.2 damage per second)
+92 Strength
+1,888 Stamina
+58 Haste
+41 Mastery","208 - 348 Damage
Speed 2.60
(106.9 damage per second)
+94 Strength
+1,955 Stamina
+59 Haste
+42 Mastery",https://www.wowhead.com/item=251218
Teldrassil's Sacrifice,251201,"739 Armor
120 Block
+81 [Strength or Intellect]
+1,627 Stamina
+59 Mastery
+35 Critical Strike","754 Armor
123 Block
+84 [Strength or Intellect]
+1,684 Stamina
+60 Mastery
+35 Critical Strike","771 Armor
125 Block
+86 [Strength or Intellect]
+1,744 Stamina
+61 Mastery
+36 Critical Strike","794 Armor
129 Block
+89 [Strength or Intellect]
+1,824 Stamina
+62 Mastery
+36 Critical Strike","809 Armor
132 Block
+92 [Strength or Intellect]
+1,888 Stamina
+62 Mastery
+37 Critical Strike","826 Armor
134 Block
+94 [Strength or Intellect]
+1,955 Stamina
+63 Mastery
+37 Critical Strike",https://www.wowhead.com/item=251201
Tempest's Shelter,251162,"739 Armor
120 Block
+81 [Strength or Intellect]
+1,627 Stamina
+55 Haste
+39 Versatility","754 Armor
123 Block
+84 [Strength or Intellect]
+1,684 Stamina
+56 Haste
+39 Versatility","771 Armor
125 Block
+86 [Strength or Intellect]
+1,744 Stamina
+56 Haste
+40 Versatility","794 Armor
129 Block
+89 [Strength or Intellect]
+1,824 Stamina
+57 Haste
+41 Versatility","809 Armor
132 Block
+92 [Strength or Intellect]
+1,888 Stamina
+58 Haste
+41 Versatility","826 Armor
134 Block
+94 [Strength or Intellect]
+1,955 Stamina
+59 Haste
+42 Versatility",https://www.wowhead.com/item=251162
Thorned Reply,251195,"180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 Strength
+1,627 Stamina
+39 Critical Strike
+55 Haste","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 Strength
+1,684 Stamina
+39 Critical Strike
+56 Haste","190 - 317 Damage
Speed 2.60
(97.5 damage per second)
+86 Strength
+1,744 Stamina
+40 Critical Strike
+56 Haste","197 - 329 Damage
Speed 2.60
(101.2 damage per second)
+89 Strength
+1,824 Stamina
+41 Critical Strike
+57 Haste","203 - 339 Damage
Speed 2.60
(104.2 damage per second)
+92 Strength
+1,888 Stamina
+41 Critical Strike
+58 Haste","208 - 348 Damage
Speed 2.60
(106.9 damage per second)
+94 Strength
+1,955 Stamina
+42 Critical Strike
+59 Haste",https://www.wowhead.com/item=251195
Thornspike Gauntlets,251188,"257 Armor
+122 [Strength or Intellect]
+2,440 Stamina
+89 Critical Strike
+52 Versatility","262 Armor
+125 [Strength or Intellect]
+2,527 Stamina
+90 Critical Strike
+53 Versatility","267 Armor
+129 [Strength or Intellect]
+2,615 Stamina
+91 Critical Strike
+54 Versatility","275 Armor
+134 [Strength or Intellect]
+2,737 Stamina
+92 Critical Strike
+55 Versatility","280 Armor
+138 [Strength or Intellect]
+2,832 Stamina
+94 Critical Strike
+55 Versatility","286 Armor
+141 [Strength or Intellect]
+2,932 Stamina
+95 Critical Strike
+56 Versatility",https://www.wowhead.com/item=251188
Tumor of the Swarm,250245,"+154 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 22785 Nature damage split among nearby enemies and healing you for 14335.","+159 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 23784 Nature damage split among nearby enemies and healing you for 14963.","+163 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 24820 Nature damage split among nearby enemies and healing you for 15615.","+170 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 26264 Nature damage split among nearby enemies and healing you for 16524.","+174 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 27395 Nature damage split among nearby enemies and healing you for 17235.","+179 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 28570 Nature damage split among nearby enemies and healing you for 17974.",https://www.wowhead.com/item=250245
Twin-Strike Polearm,158371,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+113 Critical Strike
+80 Versatility","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+115 Critical Strike
+81 Versatility","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+116 Critical Strike
+82 Versatility","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+118 Critical Strike
+83 Versatility",https://www.wowhead.com/item=158371
Venom-Etched Crescent,273785,"180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 [Strength or Agility]
+1,627 Stamina
+55 Haste
+39 Versatility","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 [Strength or Agility]
+1,684 Stamina
+56 Haste
+39 Versatility","190 - 317 Damage
Speed 2.60
(97.5 damage per second)
+86 [Strength or Agility]
+1,744 Stamina
+56 Haste
+40 Versatility","197 - 329 Damage
Speed 2.60
(101.2 damage per second)
+89 [Strength or Agility]
+1,824 Stamina
+57 Haste
+41 Versatility","203 - 339 Damage
Speed 2.60
(104.2 damage per second)
+92 [Strength or Agility]
+1,888 Stamina
+58 Haste
+41 Versatility","208 - 348 Damage
Speed 2.60
(106.9 damage per second)
+94 [Strength or Agility]
+1,955 Stamina
+59 Haste
+42 Versatility",https://www.wowhead.com/item=273785
Victor's Flashfrozen Blade,251158,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+114 Mastery
+74 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+116 Mastery
+75 Versatility","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+117 Mastery
+76 Versatility","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+119 Mastery
+77 Versatility","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+121 Mastery
+78 Versatility","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+122 Mastery
+79 Versatility",https://www.wowhead.com/item=251158
Vile Vial of Volatile Venom,273796,"+154 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 902 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 129 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+159 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 914 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 131 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+163 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 926 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 132 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+170 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 941 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 134 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+174 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 953 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 136 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+179 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 964 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 138 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""",https://www.wowhead.com/item=273796
Vile Writhefang Glaive,273787,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+113 Critical Strike
+80 Versatility","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+115 Critical Strike
+81 Versatility","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+116 Critical Strike
+82 Versatility","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+118 Critical Strike
+83 Versatility",https://www.wowhead.com/item=273787
Visor of the Predator,251221,"342 Armor
+162 [Strength or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","350 Armor
+167 [Strength or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Versatility","356 Armor
+172 [Strength or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Versatility","366 Armor
+178 [Strength or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Versatility","374 Armor
+183 [Strength or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Versatility","382 Armor
+189 [Strength or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Versatility",https://www.wowhead.com/item=251221
Yoke of the Charging Bear,251173,"+1,830 Stamina
+126 Critical Strike
+242 Haste","+1,895 Stamina
+129 Critical Strike
+247 Haste","+1,962 Stamina
+131 Critical Strike
+251 Haste","+2,053 Stamina
+134 Critical Strike
+257 Haste","+2,124 Stamina
+137 Critical Strike
+262 Haste","+2,199 Stamina
+139 Critical Strike
+266 Haste",https://www.wowhead.com/item=251173
